genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
"['french hip hop', 'rap calme']",https://api.spotify.com/v1/artists/5iu7PzNW2d8xKOE8IsXgef,5iu7PzNW2d8xKOE8IsXgef,"[{'height': 640, 'url': 'https://i.scdn.co/image/46d60c9368dc493dafe8b1d672dfa44279f36b00', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8c23ee1679992ea1388c6975f869bf02be1f523f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/10b4d978f9737e6a317e2fdbd0ecb9a4c00f7022', 'width': 160}]",Lonepsi,54,artist,spotify:artist:5iu7PzNW2d8xKOE8IsXgef,https://open.spotify.com/artist/5iu7PzNW2d8xKOE8IsXgef,,125002
"['french hip hop', 'rap calme']",https://api.spotify.com/v1/artists/7CPznx8a1emLVLeCHGuJeN,7CPznx8a1emLVLeCHGuJeN,"[{'height': 640, 'url': 'https://i.scdn.co/image/0c9fac8697c46fe851b8cb6f1800891512a03fb1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/d58fbd0d3cb8cd0eb9fdde25614c65708c40e2d2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ee650fde9c2ee0aec17d701fbd59ac7cb8d441ba', 'width': 160}]",Lord Esperanza,52,artist,spotify:artist:7CPznx8a1emLVLeCHGuJeN,https://open.spotify.com/artist/7CPznx8a1emLVLeCHGuJeN,,150190
"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'pop dance', 'post-teen pop']",https://api.spotify.com/v1/artists/163tK9Wjr9P9DmM0AVK7lm,163tK9Wjr9P9DmM0AVK7lm,"[{'height': 640, 'url': 'https://i.scdn.co/image/d25fc756cd04c8b3ea196b7c07c6d057685cc405', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ca2e7772dcdfd03401cdd0c66aeee1bea8ea3904', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/2f22ea3ea1597887d86441a030204dac49a74a81', 'width': 160}]",Lorde,81,artist,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm,,7381952
[],https://api.spotify.com/v1/artists/2QDnY1LY2mnzeeKGZLHoc7,2QDnY1LY2mnzeeKGZLHoc7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc8bf882f9b0ae1d4b39516ec', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c8bf882f9b0ae1d4b39516ec', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c8bf882f9b0ae1d4b39516ec', 'width': 160}]",Lorentz,40,artist,spotify:artist:2QDnY1LY2mnzeeKGZLHoc7,https://open.spotify.com/artist/2QDnY1LY2mnzeeKGZLHoc7,,13036
"['francoton', 'french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']",https://api.spotify.com/v1/artists/62zLrboqOTPyozwi721CVy,62zLrboqOTPyozwi721CVy,"[{'height': 640, 'url': 'https://i.scdn.co/image/76ad5568e1922a78347ad07de4170b647bd9a1a6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/645ca44e4a562a4195b903fe705ac2ed50d07c3a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/d5baf768048d05cd75f426c994f42df92954d7e3', 'width': 160}]",Lorenzo,64,artist,spotify:artist:62zLrboqOTPyozwi721CVy,https://open.spotify.com/artist/62zLrboqOTPyozwi721CVy,,961238
['spanish hip hop'],https://api.spotify.com/v1/artists/2mjC7Pmu2NA6dZ1ZIYoLLu,2mjC7Pmu2NA6dZ1ZIYoLLu,"[{'height': 640, 'url': 'https://i.scdn.co/image/46a08375c7bf524c255a8f27369af69adcfddb76', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/3130ac66f609c32c83a7ad762b35e6116eedfae8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/8c2a4fb834e93e7e67047e9f08244e4b5a48f291', 'width': 160}]",Los Chikos del Maiz,55,artist,spotify:artist:2mjC7Pmu2NA6dZ1ZIYoLLu,https://open.spotify.com/artist/2mjC7Pmu2NA6dZ1ZIYoLLu,,111981
"['uk drill', 'uk hip hop']",https://api.spotify.com/v1/artists/5VNMclLseLzRnVhvkrqdpn,5VNMclLseLzRnVhvkrqdpn,"[{'height': 640, 'url': 'https://i.scdn.co/image/2bba3db9b1625d3c5bedacc5b0c62efa4051990d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/13af96efdb18c7d83b77125f8dd12b6403cdbca5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ce4b0eec98e70635a595b54d31cf39a291d93640', 'width': 160}]",Loski,63,artist,spotify:artist:5VNMclLseLzRnVhvkrqdpn,https://open.spotify.com/artist/5VNMclLseLzRnVhvkrqdpn,,119390
"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",https://api.spotify.com/v1/artists/7f5Zgnp2spUuuzKplmRkt7,7f5Zgnp2spUuuzKplmRkt7,"[{'height': 640, 'url': 'https://i.scdn.co/image/adcf0ab10d325fbf8a2d3715ec73ffa104ccae58', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/434891e2433c1e61654ccd780cf5df8706ded64f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/17a033a6a99254660ac888cd1385b81b3ff44c42', 'width': 160}]",Lost Frequencies,77,artist,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,https://open.spotify.com/artist/7f5Zgnp2spUuuzKplmRkt7,,2096719
"['francoton', 'french pop']",https://api.spotify.com/v1/artists/7wjeXCtRND2ZdKfMJFu6JC,7wjeXCtRND2ZdKfMJFu6JC,"[{'height': 640, 'url': 'https://i.scdn.co/image/0316fbeca50314e34c2570880c13ebc045d954fc', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/69390286d3151c4e6db65647fb08bbd617bd82c3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/278c34216597d667189eed8b1199136a1a95aa59', 'width': 160}]",Louane,66,artist,spotify:artist:7wjeXCtRND2ZdKfMJFu6JC,https://open.spotify.com/artist/7wjeXCtRND2ZdKfMJFu6JC,,902410
"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",https://api.spotify.com/v1/artists/6t1gpxYbY8OlLA7D2RiikQ,6t1gpxYbY8OlLA7D2RiikQ,"[{'height': 640, 'url': 'https://i.scdn.co/image/6e02aa6759a9e7621afaa04e8270369fa0060a27', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/62efbd13720ac047c6b3e9c98fc30e8f2ba5ba16', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ff385565a5c3f69deaa3077b77b6c54f943371f8', 'width': 160}]",Loud Luxury,75,artist,spotify:artist:6t1gpxYbY8OlLA7D2RiikQ,https://open.spotify.com/artist/6t1gpxYbY8OlLA7D2RiikQ,,420395
"['chanson', 'french pop', 'french reggae', 'french rock']",https://api.spotify.com/v1/artists/4CAsSAU842glNKJX71ndA9,4CAsSAU842glNKJX71ndA9,"[{'height': 640, 'url': 'https://i.scdn.co/image/72521d0cb9782349332bc0203b13e0d2d7a49704', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ed4d8f32a22d13bb18e7cf16a64ea24229819199', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/8e1fc5166714e1d22e8e6fedc0347419cd0a99a5', 'width': 160}]",Louise Attaque,59,artist,spotify:artist:4CAsSAU842glNKJX71ndA9,https://open.spotify.com/artist/4CAsSAU842glNKJX71ndA9,,298151
['kabyle'],https://api.spotify.com/v1/artists/0vRLSwQECg57KcsnhtQYUm,0vRLSwQECg57KcsnhtQYUm,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e8cf7c95c232ffd846642324', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e8cf7c95c232ffd846642324', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e8cf7c95c232ffd846642324', 'width': 64}]",Lounès Matoub,35,artist,spotify:artist:0vRLSwQECg57KcsnhtQYUm,https://open.spotify.com/artist/0vRLSwQECg57KcsnhtQYUm,,17165
"['deep house', 'deep pop edm', 'deep tropical house', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house']",https://api.spotify.com/v1/artists/2tndYCXQneCV4jtoWRwVpz,2tndYCXQneCV4jtoWRwVpz,"[{'height': 640, 'url': 'https://i.scdn.co/image/670b357f6b0bad35858ddcdcaa4323be2a5cc8da', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/44a1cbb66865f46498683115dfe881654e8092e5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/9560a1d98de51dec233991188bea7e117e246623', 'width': 160}]",Lucas Estrada,68,artist,spotify:artist:2tndYCXQneCV4jtoWRwVpz,https://open.spotify.com/artist/2tndYCXQneCV4jtoWRwVpz,,91943
"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/3ipn9JLAPI5GUEo4y4jcoi,3ipn9JLAPI5GUEo4y4jcoi,"[{'height': 667, 'url': 'https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d', 'width': 1000}, {'height': 427, 'url': 'https://i.scdn.co/image/0515a0dfc9c25cd8290cc4be58abf6f66f21706a', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/ec9b2c869d9a04eae2fe5be44e285f5a48c97efd', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/931d3d9ff7243f2a1a3f9d775959b06c28e19ad6', 'width': 64}]",Ludacris,81,artist,spotify:artist:3ipn9JLAPI5GUEo4y4jcoi,https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi,,2103755
"['french hip hop', 'pop urbaine', 'rap francais']",https://api.spotify.com/v1/artists/3bRGJQd7b4lE3ZAEMfOXJp,3bRGJQd7b4lE3ZAEMfOXJp,"[{'height': 640, 'url': 'https://i.scdn.co/image/9816aca3bac351b8ff3383271997bd63554ad3ee', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0a3c47c1031d067231eaff27d9949a820f0260c4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/837d2bdc5f9fab5e30eaf6a3760dadf274516c19', 'width': 160}]",Luidji,62,artist,spotify:artist:3bRGJQd7b4lE3ZAEMfOXJp,https://open.spotify.com/artist/3bRGJQd7b4lE3ZAEMfOXJp,,134705
"['french hip hop', 'old school rap francais', 'rap inde']",https://api.spotify.com/v1/artists/2T94BUd6X8J1G5EfJj3hZr,2T94BUd6X8J1G5EfJj3hZr,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ce41c9ba4adee1aec4a2b102', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ce41c9ba4adee1aec4a2b102', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ce41c9ba4adee1aec4a2b102', 'width': 64}]",Lunatic,50,artist,spotify:artist:2T94BUd6X8J1G5EfJj3hZr,https://open.spotify.com/artist/2T94BUd6X8J1G5EfJj3hZr,,125766
"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",https://api.spotify.com/v1/artists/47MpMsUfWtgyIIBEFOr4FE,47MpMsUfWtgyIIBEFOr4FE,"[{'height': 640, 'url': 'https://i.scdn.co/image/701381c2a3b05e0964ea62ae0490b625ad67e84d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/73e2e258b1b0d487dc562dd437d5988561ba965a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/2f36e140d10ff1730315a39fbcbbc0296cee1f70', 'width': 160}]",Lunay,84,artist,spotify:artist:47MpMsUfWtgyIIBEFOr4FE,https://open.spotify.com/artist/47MpMsUfWtgyIIBEFOr4FE,,4153316
['jazz quartet'],https://api.spotify.com/v1/artists/6GUoU3k0b3qF1T06UvyAhk,6GUoU3k0b3qF1T06UvyAhk,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27385b0cc512745fc2d9f7d3b87', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0285b0cc512745fc2d9f7d3b87', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485185b0cc512745fc2d9f7d3b87', 'width': 64}]",Lund Quartet,35,artist,spotify:artist:6GUoU3k0b3qF1T06UvyAhk,https://open.spotify.com/artist/6GUoU3k0b3qF1T06UvyAhk,,10357
"['francoton', 'french hip hop', 'pop urbaine']",https://api.spotify.com/v1/artists/0Yj3N31EWXHc6e3eDyJPLP,0Yj3N31EWXHc6e3eDyJPLP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc6a6a9da9a5129bbacfd2430', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c6a6a9da9a5129bbacfd2430', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c6a6a9da9a5129bbacfd2430', 'width': 160}]",Lyna Mahyem,61,artist,spotify:artist:0Yj3N31EWXHc6e3eDyJPLP,https://open.spotify.com/artist/0Yj3N31EWXHc6e3eDyJPLP,,298628
"['musica catalana', 'rap catala', 'rap galego', 'spanish hip hop']",https://api.spotify.com/v1/artists/5Qvyfq1Nfeju9R8prt8M7a,5Qvyfq1Nfeju9R8prt8M7a,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27336db7ffb2c6d950a24f3f32b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0236db7ffb2c6d950a24f3f32b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485136db7ffb2c6d950a24f3f32b', 'width': 64}]",Lágrimas De Sangre,58,artist,spotify:artist:5Qvyfq1Nfeju9R8prt8M7a,https://open.spotify.com/artist/5Qvyfq1Nfeju9R8prt8M7a,,108611
"['francoton', 'french pop']",https://api.spotify.com/v1/artists/53ZDw5ZHldHJgaUjcJhdGc,53ZDw5ZHldHJgaUjcJhdGc,"[{'height': 640, 'url': 'https://i.scdn.co/image/06ec607d1e8ec00d08c86257bc5f58e41cf990a3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/3e1983ff46831ff69a88482f41529ba22d5560b9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/8906e5c7da471acefef3782b51ba300006257d81', 'width': 160}]",Léa Castel,54,artist,spotify:artist:53ZDw5ZHldHJgaUjcJhdGc,https://open.spotify.com/artist/53ZDw5ZHldHJgaUjcJhdGc,,96817
"['dance pop', 'electropop', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'uk alternative pop']",https://api.spotify.com/v1/artists/6CwfuxIqcltXDGjfZsMd9A,6CwfuxIqcltXDGjfZsMd9A,"[{'height': 640, 'url': 'https://i.scdn.co/image/547e2d6463051e344dcc6a941b8eee0c1a97e467', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/aceba6f69ccb023e725c6c9be7ba051eec66a409', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/05f35a1f228d47f46b91f82186bb09f2f77450f4', 'width': 160}]",MARINA,78,artist,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,https://open.spotify.com/artist/6CwfuxIqcltXDGjfZsMd9A,,2488521
"['alt z', 'electropop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'rock']",https://api.spotify.com/v1/artists/2HOMW1liAxI3URnEq95SMS,2HOMW1liAxI3URnEq95SMS,"[{'height': 640, 'url': 'https://i.scdn.co/image/86a7bc96de6d4ec90e120fccffe23195bdc0da95', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4f715b6ccea0e39221a7ab90b6eec17694210dbc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/b7666a016e348500828b5ab4402fc8b269a7b0b4', 'width': 160}]",MISSIO,68,artist,spotify:artist:2HOMW1liAxI3URnEq95SMS,https://open.spotify.com/artist/2HOMW1liAxI3URnEq95SMS,,390088
"['francoton', 'french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']",https://api.spotify.com/v1/artists/20amiDsCI5EwB6xy37h44k,20amiDsCI5EwB6xy37h44k,"[{'height': 640, 'url': 'https://i.scdn.co/image/682da874a06e8d165eb429bc3d7b7ce39798dc49', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/9388729d59a7bced4560afc9e818c86a88ecc8e2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/1cc728a1afb4965863bce72947be673657caf9ec', 'width': 160}]",MMZ,55,artist,spotify:artist:20amiDsCI5EwB6xy37h44k,https://open.spotify.com/artist/20amiDsCI5EwB6xy37h44k,,750156
['gnawa'],https://api.spotify.com/v1/artists/1eW4hySgxJo9LUIX2m16iS,1eW4hySgxJo9LUIX2m16iS,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27384df0dfa615cce8cb94ffea7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0284df0dfa615cce8cb94ffea7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485184df0dfa615cce8cb94ffea7', 'width': 64}]",Maalem Said Damir & Gnawa Allstars,23,artist,spotify:artist:1eW4hySgxJo9LUIX2m16iS,https://open.spotify.com/artist/1eW4hySgxJo9LUIX2m16iS,,5408
"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",https://api.spotify.com/v1/artists/1PTl9q5EaEZejVGts7MBLN,1PTl9q5EaEZejVGts7MBLN,"[{'height': 640, 'url': 'https://i.scdn.co/image/5b178ddeda54c92fa52b066715f1ed8edd250154', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/321ea41498310b08781809c08628d197022cfc5a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/cae4003e3d7d5783d7bcc70d35145d98d2272b37', 'width': 160}]",Mac Tyer,57,artist,spotify:artist:1PTl9q5EaEZejVGts7MBLN,https://open.spotify.com/artist/1PTl9q5EaEZejVGts7MBLN,,250423
"['dance pop', 'norwegian hip hop', 'pop dance', 'pop rap']",https://api.spotify.com/v1/artists/6c4sUNBgdonFJz8Kx2VsGz,6c4sUNBgdonFJz8Kx2VsGz,"[{'height': 640, 'url': 'https://i.scdn.co/image/6a6e899eb0b80612a89142dac8f72acba8aa35a6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f712c0ee064e101d7d0dd36e6c792083f3aa23a9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/87c0d620449898b5c0313a6fde144ff0afa9f691', 'width': 160}]",Madcon,68,artist,spotify:artist:6c4sUNBgdonFJz8Kx2VsGz,https://open.spotify.com/artist/6c4sUNBgdonFJz8Kx2VsGz,,359145
"['swedish hip hop', 'swedish trap pop']",https://api.spotify.com/v1/artists/0LdzDrRc2RESpGqwyhbE3t,0LdzDrRc2RESpGqwyhbE3t,"[{'height': 640, 'url': 'https://i.scdn.co/image/d78dab6b1f5dbcc977657c6dea27962afa78dd85', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/c563272738212b4469077d5cb0748fa3829e1584', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/fb58436c1fb0eb665354de8f4cc57bd4862aee03', 'width': 160}]",Madi Banja,45,artist,spotify:artist:0LdzDrRc2RESpGqwyhbE3t,https://open.spotify.com/artist/0LdzDrRc2RESpGqwyhbE3t,,8163
"['alt z', 'dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",https://api.spotify.com/v1/artists/2kRfqPViCqYdSGhYSM9R0Q,2kRfqPViCqYdSGhYSM9R0Q,"[{'height': 640, 'url': 'https://i.scdn.co/image/c53a96784ba673885344b4fa2ba00dea85df35d7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/1f0f974c113bfa58bbac2e642af8bc105b7c8d2e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c89d42b43b47ad6e954cfb853cd6afe9d1dbc661', 'width': 160}]",Madison Beer,82,artist,spotify:artist:2kRfqPViCqYdSGhYSM9R0Q,https://open.spotify.com/artist/2kRfqPViCqYdSGhYSM9R0Q,,2860166
"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",https://api.spotify.com/v1/artists/6L34dW6SKMSDaGIfYDU19j,6L34dW6SKMSDaGIfYDU19j,"[{'height': 640, 'url': 'https://i.scdn.co/image/7545edaf21734c890d69526383cf2e2fdcd8a355', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/06494cbea4e2fad4ddf669dc61c5c2c5f3396fd3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a7da2a2bbb75524c8b6be25ec5d3ff5e7e14456e', 'width': 160}]",Maes,76,artist,spotify:artist:6L34dW6SKMSDaGIfYDU19j,https://open.spotify.com/artist/6L34dW6SKMSDaGIfYDU19j,,1426914
"['moroccan pop', 'rai', 'rap maroc']",https://api.spotify.com/v1/artists/3AedzP6n5KkqwyseKI5XOF,3AedzP6n5KkqwyseKI5XOF,"[{'height': 640, 'url': 'https://i.scdn.co/image/b4d0f7f25f3febb0b11d50b3bad9d7146b3562b4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/c8a2739e2c6e264388253c5834e4d4cd85572632', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/4d7ab35bfcf03eb4b5c8a7ca27dbbc13a55d3f25', 'width': 160}]",Maestro,49,artist,spotify:artist:3AedzP6n5KkqwyseKI5XOF,https://open.spotify.com/artist/3AedzP6n5KkqwyseKI5XOF,,39415
"['afropop', 'francoton', 'french pop', 'zouglou']",https://api.spotify.com/v1/artists/6MvRVq0CtpQQlwnIiszV8F,6MvRVq0CtpQQlwnIiszV8F,"[{'height': 749, 'url': 'https://i.scdn.co/image/504e83f4449769bb0ba38b8b149e6659f97bb743', 'width': 999}, {'height': 480, 'url': 'https://i.scdn.co/image/68158ad4bf368a4653f07113b53ee746d19020e4', 'width': 640}, {'height': 150, 'url': 'https://i.scdn.co/image/1d3e6221f19771aa48f9641c413f8ac3c9cd897a', 'width': 200}, {'height': 48, 'url': 'https://i.scdn.co/image/d239920e64bceb5ea696b4f77c074a6f607b8158', 'width': 64}]",Magic System,61,artist,spotify:artist:6MvRVq0CtpQQlwnIiszV8F,https://open.spotify.com/artist/6MvRVq0CtpQQlwnIiszV8F,,149407
"['latin pop', 'trap latino', 'urbano espanol']",https://api.spotify.com/v1/artists/2t7vyRN71qtQT18frElAnV,2t7vyRN71qtQT18frElAnV,"[{'height': 640, 'url': 'https://i.scdn.co/image/9f65e7e3eef216b7d1253fa86df71bceb5cded49', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/5142a75809fbd971cca424590092c16406f58aed', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/4de6241d6d88f25a172a153afda7922e08d82eb3', 'width': 160}]",Maikel Delacalle,66,artist,spotify:artist:2t7vyRN71qtQT18frElAnV,https://open.spotify.com/artist/2t7vyRN71qtQT18frElAnV,,319138
"['afro psych', 'desert blues', 'gnawa', 'sudanese pop']",https://api.spotify.com/v1/artists/6T4kWmFsjL5rnWOLOHKa7C,6T4kWmFsjL5rnWOLOHKa7C,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273688bc7f47b74636f891381ab', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02688bc7f47b74636f891381ab', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851688bc7f47b74636f891381ab', 'width': 64}]",Majid Bekkas,32,artist,spotify:artist:6T4kWmFsjL5rnWOLOHKa7C,https://open.spotify.com/artist/6T4kWmFsjL5rnWOLOHKa7C,,5022
"['alternative r&b', 'canadian contemporary r&b', 'pop', 'trap soul']",https://api.spotify.com/v1/artists/4HzKw8XcD0piJmDrrPRCYk,4HzKw8XcD0piJmDrrPRCYk,"[{'height': 640, 'url': 'https://i.scdn.co/image/4c10227529102df709721a466314d28ff17a097d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/39fccf0ceb470481387105cb041b3363c8e4b2ad', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/846b3676b9838022b2595ae318979b80076a479b', 'width': 160}]",Majid Jordan,70,artist,spotify:artist:4HzKw8XcD0piJmDrrPRCYk,https://open.spotify.com/artist/4HzKw8XcD0piJmDrrPRCYk,,578658
"['latin alternative', 'latin hip hop', 'rap latina', 'spanish hip hop']",https://api.spotify.com/v1/artists/3Ces1OJeGOVGcUB0wPaPXJ,3Ces1OJeGOVGcUB0wPaPXJ,"[{'height': 640, 'url': 'https://i.scdn.co/image/9686d253c4b93a05f874d0f0fde7f8c8e88eeb8f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ae248d8093181c6ab3e2d6d024a7c02ec8227e17', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/df7ec6d308271a9127aa8707c7fd6354f3a16554', 'width': 160}]",Mala Rodríguez,64,artist,spotify:artist:3Ces1OJeGOVGcUB0wPaPXJ,https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ,,401494
"['afropop', 'griot', 'moorish traditional', 'world']",https://api.spotify.com/v1/artists/0TuCYPg3Na5TogmBIEl7T5,0TuCYPg3Na5TogmBIEl7T5,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737ef1adf740adb498fe6153d3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027ef1adf740adb498fe6153d3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517ef1adf740adb498fe6153d3', 'width': 64}]",Malouma,29,artist,spotify:artist:0TuCYPg3Na5TogmBIEl7T5,https://open.spotify.com/artist/0TuCYPg3Na5TogmBIEl7T5,,4069
"['contemporary jazz', 'indie jazz', 'modern jazz trio', 'nu jazz']",https://api.spotify.com/v1/artists/497rp5TEzJffeBnUT0BeE1,497rp5TEzJffeBnUT0BeE1,"[{'height': 640, 'url': 'https://i.scdn.co/image/609d8122eb3a0a37cddd49d74db3b472223fc79d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ad03f6547c14953a82c8e5d68b68954eac61ad9c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c61ff41fd2d76dd9dcdb1638e131b4cc4b61b0c8', 'width': 160}]",Mammal Hands,49,artist,spotify:artist:497rp5TEzJffeBnUT0BeE1,https://open.spotify.com/artist/497rp5TEzJffeBnUT0BeE1,,78026
